Method,Env,Dim,Scale,Type,Seed,Score
disentangled_barlow,hopper-medium-v2,11,0.5,nonlinear,3,45.326122704507064
disentangled_barlow,hopper-medium-v2,11,0.5,nonlinear,2,46.97544022682808
disentangled_barlow,hopper-medium-v2,8,1.5,nonlinear,1,44.48760960681419
disentangled_barlow,hopper-medium-v2,8,1.5,nonlinear,3,37.10282418776759
disentangled_barlow,hopper-medium-v2,8,1.5,nonlinear,2,48.51090773979624
disentangled_barlow,hopper-medium-v2,11,1.0,nonlinear,1,44.208995263910545
disentangled_barlow,hopper-medium-v2,11,1.0,nonlinear,3,44.975649708861994
disentangled_barlow,hopper-medium-v2,11,1.0,nonlinear,2,48.82389532619965
disentangled_barlow,hopper-medium-v2,6,2.0,nonlinear,1,42.23255849341861
disentangled_barlow,hopper-medium-v2,6,2.0,nonlinear,3,42.08260751638533
disentangled_barlow,hopper-medium-v2,6,2.0,nonlinear,2,43.97428447193432
disentangled_barlow,hopper-medium-v2,8,1.0,nonlinear,1,47.37621426879572
disentangled_barlow,hopper-medium-v2,8,1.0,nonlinear,3,43.155684987014205
disentangled_barlow,hopper-medium-v2,8,1.0,nonlinear,2,44.67637428699829
disentangled_barlow,hopper-medium-v2,3,1.0,nonlinear,1,40.76873069761523
disentangled_barlow,hopper-medium-v2,3,1.0,nonlinear,3,49.14885469748523
disentangled_barlow,hopper-medium-v2,3,1.0,nonlinear,2,46.82150191178632
disentangled_barlow,hopper-medium-v2,3,1.5,nonlinear,1,46.5202164551156
disentangled_barlow,hopper-medium-v2,3,1.5,nonlinear,3,47.65613816003157
disentangled_barlow,hopper-medium-v2,3,1.5,nonlinear,2,49.85239150720172
disentangled_barlow,hopper-medium-v2,6,1.0,nonlinear,1,47.28508220887573
disentangled_barlow,hopper-medium-v2,6,1.0,nonlinear,3,40.09055936999553
disentangled_barlow,hopper-medium-v2,6,1.0,nonlinear,2,45.580525885836046
disentangled_barlow,hopper-medium-v2,8,2.0,nonlinear,1,40.027842458376135
disentangled_barlow,hopper-medium-v2,8,2.0,nonlinear,3,40.155579779266134
