Method,Env,Dim,Scale,Type,Seed,Score,Source
disentangled_l1,halfcheetah-medium-v2,10,1.0,concat,1,39.62502999193719,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd10_ns1p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,10,2.0,concat,1,39.81832449723231,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd10_ns2p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,10,4.0,concat,1,40.73862530362209,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd10_ns4p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,20,1.0,concat,1,38.96124313732679,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd20_ns1p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,20,2.0,concat,1,26.456969930555875,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd20_ns2p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,20,4.0,concat,1,40.633217045648905,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd20_ns4p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,40,1.0,concat,1,38.66448626930313,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd40_ns1p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,40,2.0,concat,1,18.05864651453235,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd40_ns2p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,40,4.0,concat,1,24.03200887309302,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd40_ns4p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,5,1.0,concat,1,40.15858805922824,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd5_ns1p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,5,2.0,concat,1,39.65155428490849,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd5_ns2p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,5,4.0,concat,1,40.696332129746644,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd5_ns4p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,80,1.0,concat,1,6.6078751065292805,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd80_ns1p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,80,2.0,concat,1,13.039490649827115,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd80_ns2p0_concat/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,80,4.0,concat,1,28.67730282758391,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd80_ns4p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,10,1.0,concat,1,40.01083070281234,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd10_ns1p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,10,2.0,concat,1,40.13757730967244,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd10_ns2p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,10,4.0,concat,1,40.88188748845623,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd10_ns4p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,20,1.0,concat,1,40.6380022391222,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd20_ns1p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,20,2.0,concat,1,40.71216552960562,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd20_ns2p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,20,4.0,concat,1,40.871746672256684,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd20_ns4p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,40,1.0,concat,1,39.23898189270862,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd40_ns1p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,40,2.0,concat,1,40.02791631370193,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd40_ns2p0_concat/seed_1/metrics.json
