Method,Env,Dim,Scale,Type,Seed,Score,Source
disentangled_infonce,halfcheetah-medium-v2,80,2.0,project,1,40.681498519178106,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd80_ns2p0_project/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,80,4.0,project,1,40.53224320351113,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd80_ns4p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,10,1.0,project,1,39.89531710506325,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd10_ns1p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,10,2.0,project,1,36.54477302637027,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd10_ns2p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,10,4.0,project,1,40.14656061446906,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd10_ns4p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,20,1.0,project,1,40.57514176895295,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd20_ns1p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,20,2.0,project,1,40.342996684701305,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd20_ns2p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,20,4.0,project,1,35.43470836070159,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd20_ns4p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,40,1.0,project,1,37.985577555148076,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd40_ns1p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,40,2.0,project,1,34.76009674001324,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd40_ns2p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,40,4.0,project,1,32.20288722528595,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd40_ns4p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,80,1.0,project,1,37.85024289705491,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd80_ns1p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,80,2.0,project,1,19.418241502545413,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd80_ns2p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,80,4.0,project,1,25.28461934604957,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd80_ns4p0_project/seed_1/metrics.json
plain,halfcheetah-medium-v2,10,1.0,project,1,40.268800065256684,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd10_ns1p0_project/seed_1/metrics.json
plain,halfcheetah-medium-v2,10,2.0,project,1,40.61445740681218,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd10_ns2p0_project/seed_1/metrics.json
plain,halfcheetah-medium-v2,10,4.0,project,1,39.23436410925032,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd10_ns4p0_project/seed_1/metrics.json
plain,halfcheetah-medium-v2,20,1.0,project,1,40.79382561628896,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd20_ns1p0_project/seed_1/metrics.json
plain,halfcheetah-medium-v2,20,2.0,project,1,40.9128964904818,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd20_ns2p0_project/seed_1/metrics.json
plain,halfcheetah-medium-v2,20,4.0,project,1,39.69937708410172,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd20_ns4p0_project/seed_1/metrics.json
plain,halfcheetah-medium-v2,40,1.0,project,1,40.52227302057946,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd40_ns1p0_project/seed_1/metrics.json
plain,halfcheetah-medium-v2,40,2.0,project,1,39.53711288929244,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd40_ns2p0_project/seed_1/metrics.json
plain,halfcheetah-medium-v2,40,4.0,project,1,40.48814002598412,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd40_ns4p0_project/seed_1/metrics.json
plain,halfcheetah-medium-v2,40,8.0,project,1,2.3813114117664003,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd40_ns8p0_project/seed_1/metrics.json
plain,halfcheetah-medium-v2,80,1.0,project,1,41.62092893465334,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd80_ns1p0_project/seed_1/metrics.json
plain,halfcheetah-medium-v2,80,2.0,project,1,40.562029127999025,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd80_ns2p0_project/seed_1/metrics.json
plain,halfcheetah-medium-v2,80,4.0,project,1,40.80161329769651,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd80_ns4p0_project/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,10,1.0,project,1,38.729672327540484,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd10_ns1p0_project/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,10,2.0,project,1,39.51841946035717,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd10_ns2p0_project/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,10,4.0,project,1,40.83664670756645,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd10_ns4p0_project/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,20,1.0,project,1,40.190905084626735,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd20_ns1p0_project/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,20,2.0,project,1,38.90813100732194,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd20_ns2p0_project/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,20,4.0,project,1,40.60960517901959,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd20_ns4p0_project/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,40,1.0,project,1,39.16601280908064,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd40_ns1p0_project/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,40,2.0,project,1,39.462419129307555,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd40_ns2p0_project/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,40,4.0,project,1,39.857095011152175,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd40_ns4p0_project/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,40,8.0,project,1,40.27704009647258,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd40_ns8p0_project/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,80,1.0,project,1,38.474778662914304,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd80_ns1p0_project/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,80,2.0,project,1,39.41369839382612,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd80_ns2p0_project/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,80,4.0,project,1,39.853957105058825,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd80_ns4p0_project/seed_1/metrics.json
