Method,Env,Dim,Scale,Type,Seed,Score,Source
disentangled_barlow,halfcheetah-medium-v2,8,1.0,nonlinear,2,38.15988691696525,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd8_ns1p0_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,4,1.5,nonlinear,2,39.78079261386907,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd4_ns1p5_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,17,0.5,nonlinear,2,39.02389696463558,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd17_ns0p5_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,8,2.0,nonlinear,2,31.39933589651046,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd8_ns2p0_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,17,1.0,nonlinear,2,38.71013141886273,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd17_ns1p0_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,13,1.5,nonlinear,2,32.98615044114451,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd13_ns1p5_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,13,0.5,nonlinear,2,37.941055510726606,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd13_ns0p5_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,4,2.0,nonlinear,2,34.465407984743926,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd4_ns2p0_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,4,0.5,nonlinear,2,37.62813296762467,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd4_ns0p5_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,17,1.5,nonlinear,2,31.326771990542145,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd17_ns1p5_nonlinear/seed_2/metrics.json
