index,Method,Env,Dim,Scale,Type,mean,std,count,Method Name
174,plain,halfcheetah-medium-v2,80,8.0,nonlinear,1.2618701225133993,0.17963756929431873,3,Plain Encoder
175,raw_noisy,halfcheetah-medium-v2,5,0.5,nonlinear,36.64687211069784,2.8680186945359387,3,Raw Noisy
176,raw_noisy,halfcheetah-medium-v2,5,1.0,nonlinear,34.69105500728475,1.7343781628862338,3,Raw Noisy
177,raw_noisy,halfcheetah-medium-v2,5,2.0,nonlinear,30.298865081291513,1.2856013721898811,3,Raw Noisy
178,raw_noisy,halfcheetah-medium-v2,5,4.0,nonlinear,14.165503561744941,2.480091144926178,3,Raw Noisy
179,raw_noisy,halfcheetah-medium-v2,5,8.0,nonlinear,4.931717452010911,0.8304349642671572,3,Raw Noisy
180,raw_noisy,halfcheetah-medium-v2,10,0.5,nonlinear,36.93235401640539,0.4137697034206533,3,Raw Noisy
181,raw_noisy,halfcheetah-medium-v2,10,1.0,nonlinear,32.298776735915986,3.8979502708056692,3,Raw Noisy
182,raw_noisy,halfcheetah-medium-v2,10,2.0,nonlinear,21.370424695560455,4.008742483929804,3,Raw Noisy
183,raw_noisy,halfcheetah-medium-v2,10,4.0,nonlinear,5.232650702620787,0.6194058346368548,3,Raw Noisy
184,raw_noisy,halfcheetah-medium-v2,10,8.0,nonlinear,2.094181954786301,0.35750513463253086,3,Raw Noisy
185,raw_noisy,halfcheetah-medium-v2,20,0.5,nonlinear,37.52938891685816,0.5401984525843135,3,Raw Noisy
186,raw_noisy,halfcheetah-medium-v2,20,1.0,nonlinear,23.45143690741806,9.703731111822792,3,Raw Noisy
187,raw_noisy,halfcheetah-medium-v2,20,2.0,nonlinear,11.299946490996128,1.3648579443279898,3,Raw Noisy
188,raw_noisy,halfcheetah-medium-v2,20,4.0,nonlinear,3.1926704567010566,0.09303991864898982,3,Raw Noisy
189,raw_noisy,halfcheetah-medium-v2,20,8.0,nonlinear,1.4794350201146818,0.06603621823272098,3,Raw Noisy
190,raw_noisy,halfcheetah-medium-v2,40,0.5,nonlinear,37.822542694353274,0.6744343416964688,3,Raw Noisy
191,raw_noisy,halfcheetah-medium-v2,40,1.0,nonlinear,24.49815162740772,3.1556250973223423,3,Raw Noisy
192,raw_noisy,halfcheetah-medium-v2,40,2.0,nonlinear,7.40488911979931,0.29608885397348933,3,Raw Noisy
193,raw_noisy,halfcheetah-medium-v2,40,4.0,nonlinear,2.3318338726694727,0.245511392195415,3,Raw Noisy
194,raw_noisy,halfcheetah-medium-v2,40,8.0,nonlinear,1.3229828073796697,0.11459163941474128,3,Raw Noisy
195,raw_noisy,halfcheetah-medium-v2,80,0.5,nonlinear,37.692842655647475,1.2586699298411463,3,Raw Noisy
196,raw_noisy,halfcheetah-medium-v2,80,1.0,nonlinear,24.527336036793557,2.0016650260159263,3,Raw Noisy
197,raw_noisy,halfcheetah-medium-v2,80,2.0,nonlinear,6.494249298693354,0.30729958717355516,3,Raw Noisy
198,raw_noisy,halfcheetah-medium-v2,80,4.0,nonlinear,2.531302933984078,0.47643187123186864,3,Raw Noisy
199,raw_noisy,halfcheetah-medium-v2,80,8.0,nonlinear,1.4536121887769315,0.0655791784997372,3,Raw Noisy
