Method,Env,Dim,Scale,Type,mean,std,n
disentangled_infonce,halfcheetah-medium-v2,80,0.5,nonlinear,38.13586451714532,0.9248950916209723,4
disentangled_infonce,halfcheetah-medium-v2,80,1.0,nonlinear,25.783334625466445,2.0536833072266685,4
disentangled_infonce,halfcheetah-medium-v2,80,2.0,nonlinear,5.439390343210651,0.3209589258550448,4
disentangled_infonce,halfcheetah-medium-v2,80,4.0,nonlinear,1.9735634642278517,0.16843675307284553,4
disentangled_infonce,halfcheetah-medium-v2,80,8.0,nonlinear,1.270846771497273,0.14742557867587522,4
disentangled_l1,halfcheetah-medium-v2,5,0.5,nonlinear,38.61831407812488,0.5224597603874575,4
disentangled_l1,halfcheetah-medium-v2,5,1.0,nonlinear,38.05653686356659,1.465535322964391,4
disentangled_l1,halfcheetah-medium-v2,5,2.0,nonlinear,33.18397876512274,1.9267170072441542,4
disentangled_l1,halfcheetah-medium-v2,5,4.0,nonlinear,12.890034387844961,5.033375724207252,4
disentangled_l1,halfcheetah-medium-v2,5,8.0,nonlinear,3.4744684485491533,0.48105010617933974,4
disentangled_l1,halfcheetah-medium-v2,10,0.5,nonlinear,38.016725531890074,0.8957045744634631,4
disentangled_l1,halfcheetah-medium-v2,10,1.0,nonlinear,36.79028938359495,1.0052017925813272,4
disentangled_l1,halfcheetah-medium-v2,10,2.0,nonlinear,27.353074740176666,2.615930299911027,4
disentangled_l1,halfcheetah-medium-v2,10,4.0,nonlinear,5.157927798447382,1.0078825745038213,4
disentangled_l1,halfcheetah-medium-v2,10,8.0,nonlinear,1.7162929008599848,0.4367126790761965,4
disentangled_l1,halfcheetah-medium-v2,20,0.5,nonlinear,35.7352087131664,1.798799651015568,4
disentangled_l1,halfcheetah-medium-v2,20,1.0,nonlinear,26.899182321410308,14.014414811599396,4
disentangled_l1,halfcheetah-medium-v2,20,2.0,nonlinear,13.852922139408278,2.7423140969152904,4
disentangled_l1,halfcheetah-medium-v2,20,4.0,nonlinear,2.6560957471255566,0.41723589680432904,4
disentangled_l1,halfcheetah-medium-v2,20,8.0,nonlinear,1.4117200809637778,0.1626932349784374,4
disentangled_l1,halfcheetah-medium-v2,40,0.5,nonlinear,31.84182600300121,7.69791979500239,4
disentangled_l1,halfcheetah-medium-v2,40,1.0,nonlinear,13.38057145898612,7.137629359670811,4
disentangled_l1,halfcheetah-medium-v2,40,2.0,nonlinear,3.6934591429980923,3.108304492164917,4
disentangled_l1,halfcheetah-medium-v2,40,4.0,nonlinear,2.106775059296488,0.32567382779727183,4
disentangled_l1,halfcheetah-medium-v2,40,8.0,nonlinear,0.9812797516466841,0.150296372474802,4
disentangled_l1,halfcheetah-medium-v2,80,0.5,nonlinear,28.711390117191186,6.29252773857426,4
disentangled_l1,halfcheetah-medium-v2,80,1.0,nonlinear,14.768433939113354,5.093699493698639,4
disentangled_l1,halfcheetah-medium-v2,80,2.0,nonlinear,0.9336226670962184,1.3109391769540746,4
disentangled_l1,halfcheetah-medium-v2,80,4.0,nonlinear,1.8713710957299567,0.26478527945418134,4
disentangled_l1,halfcheetah-medium-v2,80,8.0,nonlinear,0.8560056792733954,0.06498616402775455,4
