Method,Env,Dim,Scale,Type,Seed,Score
plain,halfcheetah-medium-v2,5,1.0,nonlinear,3,37.90264598388183
plain,halfcheetah-medium-v2,5,1.0,nonlinear,2,37.59082598248053
plain,halfcheetah-medium-v2,40,1.0,nonlinear,5,23.689053664258328
plain,halfcheetah-medium-v2,40,1.0,nonlinear,1,31.274045179178856
plain,halfcheetah-medium-v2,40,1.0,nonlinear,3,30.343471280960653
plain,halfcheetah-medium-v2,40,1.0,nonlinear,2,29.631464665458417
plain,halfcheetah-medium-v2,10,2.0,nonlinear,5,25.497346095704955
plain,halfcheetah-medium-v2,10,2.0,nonlinear,1,26.489399430796333
plain,halfcheetah-medium-v2,10,2.0,nonlinear,3,25.94885718766968
plain,halfcheetah-medium-v2,10,2.0,nonlinear,2,25.610428927906142
raw_noisy,halfcheetah-medium-v2,20,0.5,nonlinear,5,37.72521446708287
raw_noisy,halfcheetah-medium-v2,20,0.5,nonlinear,1,37.51830277075309
raw_noisy,halfcheetah-medium-v2,20,0.5,nonlinear,3,36.99481886176264
raw_noisy,halfcheetah-medium-v2,20,0.5,nonlinear,2,38.07504511805877
raw_noisy,halfcheetah-medium-v2,10,8.0,nonlinear,5,2.2948038202868153
raw_noisy,halfcheetah-medium-v2,10,8.0,nonlinear,1,2.127246931744741
raw_noisy,halfcheetah-medium-v2,10,8.0,nonlinear,3,1.7212929709787692
raw_noisy,halfcheetah-medium-v2,10,8.0,nonlinear,2,2.4340059616353935
raw_noisy,halfcheetah-medium-v2,80,0.5,nonlinear,5,36.48068535330978
raw_noisy,halfcheetah-medium-v2,80,0.5,nonlinear,1,36.29250328176526
raw_noisy,halfcheetah-medium-v2,80,0.5,nonlinear,3,38.05605949610602
raw_noisy,halfcheetah-medium-v2,80,0.5,nonlinear,2,38.72996518907113
raw_noisy,halfcheetah-medium-v2,80,1.0,nonlinear,5,26.775943490631743
raw_noisy,halfcheetah-medium-v2,80,1.0,nonlinear,1,23.799493834274816
raw_noisy,halfcheetah-medium-v2,80,1.0,nonlinear,3,22.991428942517906
raw_noisy,halfcheetah-medium-v2,80,1.0,nonlinear,2,26.791085333587944
raw_noisy,halfcheetah-medium-v2,40,0.5,nonlinear,5,38.338388060892754
raw_noisy,halfcheetah-medium-v2,40,0.5,nonlinear,1,38.47961056236803
raw_noisy,halfcheetah-medium-v2,40,0.5,nonlinear,3,37.13198936324616
raw_noisy,halfcheetah-medium-v2,40,0.5,nonlinear,2,37.85602815744562
raw_noisy,halfcheetah-medium-v2,5,8.0,nonlinear,5,3.479976642043108
raw_noisy,halfcheetah-medium-v2,5,8.0,nonlinear,1,4.4566229048699295
raw_noisy,halfcheetah-medium-v2,5,8.0,nonlinear,3,5.890607992227091
raw_noisy,halfcheetah-medium-v2,5,8.0,nonlinear,2,4.447921458935713
raw_noisy,halfcheetah-medium-v2,20,1.0,nonlinear,5,31.028859795641438
raw_noisy,halfcheetah-medium-v2,20,1.0,nonlinear,1,12.326568524563156
raw_noisy,halfcheetah-medium-v2,20,1.0,nonlinear,3,30.17161679141967
raw_noisy,halfcheetah-medium-v2,20,1.0,nonlinear,2,27.85612540627136
raw_noisy,halfcheetah-medium-v2,80,2.0,nonlinear,5,6.119226809014395
raw_noisy,halfcheetah-medium-v2,80,2.0,nonlinear,1,6.8040279081626425
raw_noisy,halfcheetah-medium-v2,80,2.0,nonlinear,3,6.48922975779883
raw_noisy,halfcheetah-medium-v2,80,2.0,nonlinear,2,6.189490230118592
raw_noisy,halfcheetah-medium-v2,40,8.0,nonlinear,5,1.262214354810958
raw_noisy,halfcheetah-medium-v2,40,8.0,nonlinear,1,1.4551141639591583
raw_noisy,halfcheetah-medium-v2,40,8.0,nonlinear,3,1.2508161226068841
raw_noisy,halfcheetah-medium-v2,40,8.0,nonlinear,2,1.2630181355729666
raw_noisy,halfcheetah-medium-v2,40,4.0,nonlinear,5,2.8025781781762538
raw_noisy,halfcheetah-medium-v2,40,4.0,nonlinear,1,2.466918824548934
raw_noisy,halfcheetah-medium-v2,40,4.0,nonlinear,3,2.0484444937417132
raw_noisy,halfcheetah-medium-v2,40,4.0,nonlinear,2,2.480138299717771
raw_noisy,halfcheetah-medium-v2,5,0.5,nonlinear,5,37.612880889745206
raw_noisy,halfcheetah-medium-v2,5,0.5,nonlinear,1,33.39876084011072
raw_noisy,halfcheetah-medium-v2,5,0.5,nonlinear,3,37.71158785592341
raw_noisy,halfcheetah-medium-v2,5,0.5,nonlinear,2,38.8302676360594
raw_noisy,halfcheetah-medium-v2,20,2.0,nonlinear,5,12.916095900991575
raw_noisy,halfcheetah-medium-v2,20,2.0,nonlinear,1,12.715977944709703
raw_noisy,halfcheetah-medium-v2,20,2.0,nonlinear,3,9.99278270250049
raw_noisy,halfcheetah-medium-v2,20,2.0,nonlinear,2,11.191078825778192
raw_noisy,halfcheetah-medium-v2,40,2.0,nonlinear,5,7.530615072778614
raw_noisy,halfcheetah-medium-v2,40,2.0,nonlinear,1,7.0667483865890866
raw_noisy,halfcheetah-medium-v2,40,2.0,nonlinear,3,7.6177115475601385
raw_noisy,halfcheetah-medium-v2,40,2.0,nonlinear,2,7.530207425248705
raw_noisy,halfcheetah-medium-v2,10,0.5,nonlinear,5,35.4770565175827
raw_noisy,halfcheetah-medium-v2,10,0.5,nonlinear,1,37.3162868946743
raw_noisy,halfcheetah-medium-v2,10,0.5,nonlinear,3,36.49411125643004
raw_noisy,halfcheetah-medium-v2,10,0.5,nonlinear,2,36.986663898111836
raw_noisy,halfcheetah-medium-v2,5,2.0,nonlinear,5,30.96552265753229
raw_noisy,halfcheetah-medium-v2,5,2.0,nonlinear,1,29.186444010099343
raw_noisy,halfcheetah-medium-v2,5,2.0,nonlinear,3,30.003805736971568
