Method,Env,Dim,Scale,Type,Seed,Score,Source
disentangled_barlow,ant-medium-v2,56,1.5,nonlinear,2,1.2645261616668424,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd56_ns1p5_nonlinear/seed_2/metrics.json
disentangled_barlow,ant-medium-v2,83,1.0,nonlinear,1,5.1563383194938766,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd83_ns1p0_nonlinear/seed_1/metrics.json
disentangled_barlow,ant-medium-v2,83,1.0,nonlinear,3,4.808772797091716,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd83_ns1p0_nonlinear/seed_3/metrics.json
disentangled_barlow,ant-medium-v2,83,1.0,nonlinear,2,6.472468128289154,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd83_ns1p0_nonlinear/seed_2/metrics.json
disentangled_barlow,ant-medium-v2,111,1.0,nonlinear,1,58.07465728936242,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd111_ns1p0_nonlinear/seed_1/metrics.json
disentangled_barlow,ant-medium-v2,111,1.0,nonlinear,3,26.878418793541915,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd111_ns1p0_nonlinear/seed_3/metrics.json
disentangled_barlow,ant-medium-v2,111,1.0,nonlinear,2,39.45407120206108,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd111_ns1p0_nonlinear/seed_2/metrics.json
disentangled_barlow,ant-medium-v2,28,1.0,nonlinear,1,53.45310865060458,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd28_ns1p0_nonlinear/seed_1/metrics.json
disentangled_barlow,ant-medium-v2,28,1.0,nonlinear,3,72.72916624650023,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd28_ns1p0_nonlinear/seed_3/metrics.json
disentangled_barlow,ant-medium-v2,28,1.0,nonlinear,2,74.480779517827,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd28_ns1p0_nonlinear/seed_2/metrics.json
